爱惜,ai4xi1,to cherish;to treasure;to use sparingly
棒,bang4,a stick;club or cudgel;smart;capable;strong;wonderful;classifier for legs of a relay race
宝贵,bao3gui4,valuable;precious;value;treasure;set store by
本领,ben3ling3,skill;ability;capability;CL:項|项[xiang4],個|个[ge4]
必要,bi4yao4,necessary;essential;indispensable;required
表情,biao3qing2,(facial) expression;to express one's feelings;expression
不安,bu4an1,unpeaceful;unstable;uneasy;disturbed;restless;worried
不耐烦,bu4nai4fan2,impatience;impatient
彩虹,cai3hong2,rainbow
册,ce4,book;booklet;classifier for books
产生,chan3sheng1,to arise;to come into being;to come about;to give rise to;to bring into being;to bring about;to produce;to engender;to generate;to appear;appearance;emergence;generation;production;yield
车厢,che1xiang1,carriage;CL:節|节[jie2]
程度,cheng2du4,degree (level or extent);level;CL:個|个[ge4]
成语,cheng2yu3,Chinese set expression, often made up of 4 characters or two couplets of 4 characters each, often alluding to a story or historical quotation;idiom;proverb;saying;adage;set expression;CL:條|条[tiao2],本[ben3],句[ju4]
充分,chong1fen4,full;abundant
初级,chu1ji2,junior;primary
传递,chuan2di4,to transmit;to pass on to sb else
辞职,ci2zhi2,to resign
从事,cong2shi4,to go for;to engage in;to undertake;to deal with;to handle;to do
答应,da1ying,to promise;to agree;to reply;to respond
大型,da4xing2,large scale;wide scale;broad scale
耽误,dan1wu,delay;hold-up;to waste time;to interfere with
导致,dao3zhi4,to lead to;to create;to cause;to bring about
等于,deng3yu2,to equal;to be tantamount to
地震,di4zhen4,earthquake
洞,dong4,cave;hole;zero (unambiguous spoken form when spelling out numbers);CL:個|个[ge4]
对比,dui4bi3,contrast;balance;CL:個|个[ge4]
多余,duo1yu2,superfluous;unnecessary;surplus
发票,fa1piao4,invoice;receipt or bill for purchase
反正,fan3zheng4,to put things back in order;to return to the correct path;in any event;come what may;whatever happens (I'm still sure it's right);anyway
肥皂,fei2zao4,soap;CL:塊|块[kuai4],條|条[tiao2]
奋斗,fen4dou4,to strive;to struggle
幅,fu2,width;roll;classifier for textiles or pictures
改进,gai3jin4,to improve;to make better;CL:個|个[ge4]
赶快,gan3kuai4,at once;immediately
告别,gao4bie2,to leave;to bid farewell to;to say good-bye to
根,gen1,root;basis;classifier for long slender objects, e.g. cigarettes, guitar strings;CL:條|条[tiao2];radical (chemistry)
功能,gong1neng2,function;capability
构成,gou4cheng2,to constitute;to form;to compose;to make up;to configure (computing)
固定,gu4ding4,fixed;set;regular
关闭,guan1bi4,to close;to shut
光临,guang1lin2,(honorific) Welcome!;You honor us with your presence.;It is an honor to have you.
规模,gui1mo2,scale;scope;extent;CL:個|个[ge4]
过敏,guo4min3,to be allergic;allergy
好奇,hao4qi2,inquisitive;curious
合作,he2zuo4,to cooperate;to collaborate;to work together;cooperation;CL:個|个[ge4]
胡同,hu2tong4,lane;alley;CL:條|条[tiao2]
怀念,huai2nian4,to cherish the memory of;to think of;reminisce
灰,hui1,ash;dust;lime;gray;discouraged;dejected
火柴,huo3chai2,match (for lighting fire);CL:根[gen1],盒[he2]
系领带,ji4ling3dai4,tie one's necktie
家庭,jia1ting2,family;household;CL:戶|户[hu4],個|个[ge4]
价值,jia4zhi2,value;worth;fig. values (ethical, cultural etc);CL:個|个[ge4]
剪刀,jian3dao1,scissors;CL:把[ba3]
讲究,jiang3jiu,to pay particular attention to;exquisite;aesthetic
角度,jiao3du4,angle;point of view
结实,jie1shi,rugged;sturdy
解说员,jie3shuo1yuan2,commentator
进步,jin4bu4,progress;improvement;to improve;to progress;CL:個|个[ge4]
敬爱,jing4ai4,respect and love
巨大,ju4da4,huge;immense;very large;tremendous;gigantic;enormous
角色,jue2se4,persona;character in a novel
砍,kan3,to chop;to cut down;to throw sth at sb
课程,ke4cheng2,course;class;CL:堂[tang2],节|節[jie2],門|门[men2]
口味,kou3wei4,a person's preferences;tastes (in food);flavor
狼,lang2,wolf;CL:匹[pi3],隻|只[zhi1],條|条[tiao2]
雷,lei2,thunder;(internet slang) terrifying;terrific
粒,li4,grain;granule;classifier for small round things (peas, bullets, peanuts, pills, grains etc)
联合,lian2he2,to combine;to join;unite;alliance
灵活,ling2huo2,flexible;nimble;agile
漏,lou4,to leak;to divulge;to leave out by mistake;waterclock or hourglass (old)
落后,luo4hou4,to fall behind;to lag (in technology etc);backward;to retrogress
贸易,mao4yi4,(commercial) trade;CL:個|个[ge4]
密切,mi4qie4,close;familiar;intimate;closely (related);to foster close ties;to pay close attention
民主,min2zhu3,democracy
命运,ming4yun4,fate;destiny;CL:個|个[ge4]
目前,mu4qian2,at the present time;currently
能源,neng2yuan2,energy;power source;CL:個|个[ge4]
女士,nv3shi4,lady;madam;CL:個|个[ge4],位[wei4]
佩服,pei4fu2,admire
匹,pi3,ordinary person;classifier for horses, mules etc;classifier for cloth: bolt
平等,ping2deng3,equal;equality
朴素,pu3su4,plain and simple;unadorned;simple living;not frivolous
气氛,qi4fen1,atmosphere;mood
强调,qiang2diao4,to emphasize (a statement);to stress
亲切,qin1qie4,amiable;friendliness;gracious;hospitality;intimate;cordial;kind;close and dear;familiar
情景,qing2jing3,scene;sight;circumstances;CL:個|个[ge4]
圈,quan1,circle;ring;loop;classifier for loops, orbits, laps of race etc;CL:個|个[ge4]
嚷,rang3,blurt out;to shout
人事,ren2shi4,human affairs;ways of the world;consciousness of the world;what is humanly possible;personnel matters;sexual awareness;sexual passion;facts of life
融化,rong2hua4,to melt;to thaw;to dissolve;to blend into;to combine;to fuse
杀,sha1,to kill;to murder;to fight;to weaken or reduce;to smart (topolect);to counteract;(used after a verb) extremely
商品,shang1pin3,good;commodity;merchandise;CL:個|个[ge4]
射击,she4ji1,to shoot;to fire (a gun)
神经,shen2jing1,nerve
诗,shi1,poem;CL: 首[shou3];poetry;verse;abbr. for Book of Songs 詩經|诗经[shi1 jing1]
时期,shi2qi1,a period in time or history;period;time (interval);phase;CL:個|个[ge4]
使劲儿,shi3jin4r,to exert all one's strength
事先,shi4xian1,in advance;before the event;beforehand;prior
寿命,shou4ming4,life span;life expectancy
属于,shu3yu2,classified as;to belong to;to be part of
撕,si1,to tear
随时,sui2shi2,at any time
塔,ta3,pagoda;tower;minaret;stupa (abbr. loanword from Sanskrit tapo);CL:座[zuo4]
逃,tao2,to escape;to run away;to flee
提纲,ti2gang1,the key point;outline
天真,tian1zhen1,naive;innocent;artless
统一,tong3yi1,to unify;to unite;to integrate
吐,tu4,to vomit;to throw up
歪,wai1,askew;at a crooked angle;devious;noxious
往返,wang3fan3,to go back and forth;to go to and fro
尾巴,wei3ba,tail
位置,wei4zhi,position;place;seat;CL:個|个[ge4]
稳定,wen3ding4,steady;stable;stability;to stabilize;to pacify
物理,wu4li3,physics;physical
下载,xia4zai3,to download;also pr. xia4 zai4
相处,xiang1chu3,get along with each other
像,xiang4,(look) like;similar (to);appearance;to appear;to seem;image;portrait;resemble;seem
消失,xiao1shi1,to disappear;to fade away
协调,xie2tiao2,to coordinate;to harmonize;negotiation
行人,xing2ren2,pedestrian;traveler on foot;passer-by;official responsible for arranging audiences with the emperor
性质,xing4zhi4,nature;characteristic;CL:個|个[ge4]
宣传,xuan1chuan2,to disseminate;to give publicity to;propaganda;CL:個|个[ge4]
延长,yan2chang2,to prolong;to extend;to delay
要不,yao4bu4,otherwise;or;or else;how about...? (one choice or the other);either this, or else...
依然,yi1ran2,still;as before
议论,yi4lun4,to comment;to talk about;to discuss;discussion;CL:個|个[ge4]
迎接,ying2jie1,to meet;to welcome;to greet
拥抱,yong1bao4,to embrace;to hug
游览,you2lan3,to go sight-seeing;to tour;to visit;CL:次[ci4]
宇宙,yu3zhou4,universe;cosmos
愿望,yuan4wang4,desire;wish;CL:個|个[ge4]
脏,zang1,dirty
占线,zhan4xian4,busy (telephone)
哲学,zhe2xue2,philosophy;CL:個|个[ge4]
睁,zheng1,to open (eye)
证件,zheng4jian4,paperwork;credentials
执照,zhi2zhao4,a license;a permit
至于,zhi4yu2,as for;as to;to go so far as to
周到,zhou1dao,thoughtful;considerate;attentive;thorough
主张,zhu3zhang1,to advocate;to stand for;view;position;stand;proposition;viewpoint;assertion;CL:個|个[ge4]
装饰,zhuang1shi4,to decorate;decoration;decorative;ornamental
资源,zi1yuan2,natural resource (such as water or minerals);resource (such as manpower or tourism)
自由,zi4you2,freedom;free;liberty;CL:個|个[ge4]
总之,zong3zhi1,in a word;in short;in brief
遵守,zun1shou3,to comply with;to abide by;to respect (an agreement)
